window_id,recording_id,true_family,predicted_family,action,classifier_confidence,memory_support,combined_support,novelty_score,classifier_memory_agree,used_repeat,fold_id,strategy,unknown_family,is_unknown
testing/avocado/avocado_6.csv#128:256,testing/avocado/avocado_6.csv,vegetables,herbs,recognize,0.8808635137433961,0.30677506571231994,0.5198335909810132,0.4801664090189868,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/avocado/avocado_6.csv#256:384,testing/avocado/avocado_6.csv,vegetables,herbs,recognize,0.9335375255010208,0.250140112937395,0.4832340861943843,0.5167659138056158,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/avocado/avocado_6.csv#384:512,testing/avocado/avocado_6.csv,vegetables,herbs,recognize,0.9530260772496354,0.26738227691044164,0.5047992496924237,0.49520075030757627,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/broccoli/broccoli_6.csv#0:128,testing/broccoli/broccoli_6.csv,vegetables,herbs,recognize,0.8758409544968302,0.0385925486901373,0.18385030508877392,0.8161496949112261,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/broccoli/broccoli_6.csv#128:256,testing/broccoli/broccoli_6.csv,vegetables,herbs,recognize,0.9959084695570557,0.11140240065994371,0.3330864667713572,0.6669135332286428,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/broccoli/broccoli_6.csv#256:384,testing/broccoli/broccoli_6.csv,vegetables,herbs,recognize,0.9705889287627124,0.07351181111312437,0.26711373981825465,0.7328862601817454,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/broccoli/broccoli_6.csv#384:512,testing/broccoli/broccoli_6.csv,vegetables,herbs,recognize,0.9878095327401152,0.0313080263413378,0.17585894026535048,0.8241410597346495,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/brussel_sprouts/brussel_sprouts_6.csv#0:128,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,recognize,0.4638136602831474,0.18909104921438635,0.21322579873469838,0.7867742012653016,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/brussel_sprouts/brussel_sprouts_6.csv#128:256,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,recognize,0.7236975031154471,0.45097392574113426,0.41132655660514933,0.5886734433948506,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/brussel_sprouts/brussel_sprouts_6.csv#256:384,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,recognize,0.3992544391502008,0.3660966356349544,0.2752676923927187,0.7247323076072814,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/brussel_sprouts/brussel_sprouts_6.csv#384:512,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,nuts,recognize,0.4608673598636965,0.39627203941036926,0.4273509665261792,0.5726490334738208,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cabbage/cabbage_6.csv#0:128,testing/cabbage/cabbage_6.csv,vegetables,herbs,recognize,0.602788979081361,0.22670274018441064,0.36966730084050975,0.6303326991594902,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cabbage/cabbage_6.csv#128:256,testing/cabbage/cabbage_6.csv,vegetables,herbs,recognize,0.6885239094438618,0.2590043427893783,0.4222921768873783,0.5777078231126217,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cabbage/cabbage_6.csv#256:384,testing/cabbage/cabbage_6.csv,vegetables,herbs,recognize,0.5812052090005854,0.25237658086527814,0.3829916231834022,0.6170083768165978,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cabbage/cabbage_6.csv#384:512,testing/cabbage/cabbage_6.csv,vegetables,herbs,recognize,0.659371076290336,0.24171743517987584,0.39922610810503645,0.6007738918949636,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cabbage/cabbage_6.csv#512:640,testing/cabbage/cabbage_6.csv,vegetables,herbs,recognize,0.5178656307052238,0.2036376223489381,0.3247413212590061,0.6752586787409939,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cauliflower/cauliflower_6.csv#0:128,testing/cauliflower/cauliflower_6.csv,vegetables,herbs,recognize,0.6003828144487865,0.24767801220826013,0.27764531486952354,0.7223546851304765,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/cauliflower/cauliflower_6.csv#128:256,testing/cauliflower/cauliflower_6.csv,vegetables,nuts,recognize,0.5578338721702901,0.2508788784916556,0.37409722831737197,0.625902771682628,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/cauliflower/cauliflower_6.csv#256:384,testing/cauliflower/cauliflower_6.csv,vegetables,herbs,recognize,0.5621469490120364,0.23840297782878855,0.26358049137362316,0.7364195086263768,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/cauliflower/cauliflower_6.csv#384:512,testing/cauliflower/cauliflower_6.csv,vegetables,nuts,recognize,0.6570738083281163,0.23425933990042566,0.3923336292045373,0.6076663707954627,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/potato/potato_6.csv#0:128,testing/potato/potato_6.csv,vegetables,spices,recognize,0.8483767048467143,0.07995997137133759,0.1875267292233534,0.8124732707766467,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/potato/potato_6.csv#128:256,testing/potato/potato_6.csv,vegetables,herbs,recognize,0.39932976779983015,0.1661758996459163,0.1854737097399122,0.8145262902600878,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/potato/potato_6.csv#256:384,testing/potato/potato_6.csv,vegetables,nuts,recognize,0.8641435444837218,0.2017740078369042,0.4175664094690432,0.5824335905309568,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/potato/potato_6.csv#384:512,testing/potato/potato_6.csv,vegetables,spices,recognize,0.3915276247177047,0.11093696715644201,0.15005547489967233,0.8499445251003277,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/radish/radish_6.csv#0:128,testing/radish/radish_6.csv,vegetables,herbs,recognize,0.8770688306368943,0.1785488653653062,0.3957267296474846,0.6042732703525153,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/radish/radish_6.csv#128:256,testing/radish/radish_6.csv,vegetables,herbs,recognize,0.945281643882196,0.2047190467168666,0.43990585017082434,0.5600941498291756,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/radish/radish_6.csv#256:384,testing/radish/radish_6.csv,vegetables,herbs,recognize,0.9585872612661728,0.1789384014902471,0.41415947679593523,0.5858405232040648,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/radish/radish_6.csv#384:512,testing/radish/radish_6.csv,vegetables,herbs,recognize,0.9741942631898296,0.202569824780988,0.44423232795127315,0.5557676720487268,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/radish/radish_6.csv#512:640,testing/radish/radish_6.csv,vegetables,herbs,recognize,0.9604669997202971,0.2350422589092849,0.47513191139101796,0.524868088608982,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/sweet_potato/sweet_potato_6.csv#0:128,testing/sweet_potato/sweet_potato_6.csv,vegetables,herbs,recognize,0.9999518402077259,1.3682270851439564e-26,8.421726436613411e-14,0.9999999999999157,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/sweet_potato/sweet_potato_6.csv#128:256,testing/sweet_potato/sweet_potato_6.csv,vegetables,herbs,recognize,0.9999913932334482,1.3993193979314644e-18,8.51704721413151e-10,0.9999999991482953,False,False,outer-5-vegetables,closed_set,vegetables,True
testing/sweet_potato/sweet_potato_6.csv#256:384,testing/sweet_potato/sweet_potato_6.csv,vegetables,spices,recognize,0.77424394039888,3.5512684895393447e-12,1.6581761392431508e-06,0.9999983418238607,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/sweet_potato/sweet_potato_6.csv#384:512,testing/sweet_potato/sweet_potato_6.csv,vegetables,spices,recognize,0.8396435879693661,5.682382389487364e-09,6.907369931980703e-05,0.9999309263006801,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/tomato/tomato_6.csv#0:128,testing/tomato/tomato_6.csv,vegetables,herbs,recognize,0.8870761511777043,0.36517570878571165,0.5691560965615842,0.43084390343841583,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/tomato/tomato_6.csv#128:256,testing/tomato/tomato_6.csv,vegetables,herbs,recognize,0.9629885766001773,0.46666716921019114,0.670369415340345,0.329630584659655,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/tomato/tomato_6.csv#256:384,testing/tomato/tomato_6.csv,vegetables,herbs,recognize,0.8362135577019505,0.4503536010045264,0.6136707479747424,0.3863292520252576,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/tomato/tomato_6.csv#384:512,testing/tomato/tomato_6.csv,vegetables,herbs,recognize,0.788728534186993,0.5902658299327643,0.6823192088923908,0.31768079110760916,True,False,outer-5-vegetables,closed_set,vegetables,True
testing/allspice/allspice_6.csv#0:128,testing/allspice/allspice_6.csv,spices,spices,recognize,0.8635869804342322,0.2545124583295157,0.8635869804342322,0.1364130195657678,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/allspice/allspice_6.csv#128:256,testing/allspice/allspice_6.csv,spices,herbs,recognize,0.7770336843630147,0.20648844313172324,0.7770336843630147,0.22296631563698532,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/allspice/allspice_6.csv#256:384,testing/allspice/allspice_6.csv,spices,herbs,abstain_unknown,0.5560481560836485,0.10127334204737501,0.5560481560836485,0.44395184391635145,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/allspice/allspice_6.csv#384:512,testing/allspice/allspice_6.csv,spices,spices,abstain_unknown,0.5582442754939722,0.26675338800221854,0.5582442754939722,0.44175572450602785,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/almond/almond_6.csv#0:128,testing/almond/almond_6.csv,nuts,nuts,recognize,0.6897963404107887,0.5394231810329749,0.6897963404107887,0.31020365958921126,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/almond/almond_6.csv#128:256,testing/almond/almond_6.csv,nuts,nuts,abstain_unknown,0.6227412782339915,0.4862756907595022,0.6227412782339915,0.3772587217660085,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/almond/almond_6.csv#256:384,testing/almond/almond_6.csv,nuts,nuts,recognize,0.7327144019560515,0.45954595227036843,0.7327144019560515,0.26728559804394847,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/almond/almond_6.csv#384:512,testing/almond/almond_6.csv,nuts,nuts,recognize,0.8370523248274796,0.5405702978125053,0.8370523248274796,0.1629476751725204,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/angelica/angelica_6.csv#0:128,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.7412523342527813,0.2721250274192496,0.7412523342527813,0.25874766574721875,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/angelica/angelica_6.csv#128:256,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.8847302013130967,0.3948935661626867,0.8847302013130967,0.11526979868690335,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/angelica/angelica_6.csv#256:384,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.728426986813114,0.5063774548244087,0.728426986813114,0.271573013186886,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/angelica/angelica_6.csv#384:512,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.6649133518791758,0.34561453725769986,0.6649133518791758,0.3350866481208242,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/angelica/angelica_6.csv#512:640,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.7294985787291252,0.2790044742716415,0.7294985787291252,0.27050142127087484,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/brazil_nut/brazil_nut_6.csv#0:128,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,recognize,0.8934841462671788,0.5047610917406373,0.8934841462671788,0.10651585373282124,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/brazil_nut/brazil_nut_6.csv#128:256,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,recognize,0.6767967844578374,0.4505941794978032,0.6767967844578374,0.3232032155421626,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/brazil_nut/brazil_nut_6.csv#256:384,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,recognize,0.7038302491061541,0.45112617420642764,0.7038302491061541,0.2961697508938459,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/brazil_nut/brazil_nut_6.csv#384:512,testing/brazil_nut/brazil_nut_6.csv,nuts,nuts,recognize,0.9177316783056578,0.4899691718045927,0.9177316783056578,0.08226832169434217,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cashew/cashew_6.csv#0:128,testing/cashew/cashew_6.csv,nuts,nuts,recognize,0.999903924657362,0.006036207713248895,0.999903924657362,9.607534263800233e-05,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cashew/cashew_6.csv#128:256,testing/cashew/cashew_6.csv,nuts,nuts,recognize,0.8337868659415898,0.3258017285905705,0.8337868659415898,0.1662131340584102,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cashew/cashew_6.csv#256:384,testing/cashew/cashew_6.csv,nuts,nuts,abstain_unknown,0.5547855230149883,0.27501992718455837,0.5547855230149883,0.4452144769850117,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cashew/cashew_6.csv#384:512,testing/cashew/cashew_6.csv,nuts,nuts,recognize,0.6512479191142928,0.2344262755690342,0.6512479191142928,0.3487520808857072,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chamomile/chamomile_6.csv#0:128,testing/chamomile/chamomile_6.csv,herbs,herbs,abstain_unknown,0.4529610213554032,0.21958302778345243,0.4529610213554032,0.5470389786445968,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chamomile/chamomile_6.csv#128:256,testing/chamomile/chamomile_6.csv,herbs,nuts,abstain_unknown,0.4633445363196621,0.5069661017223315,0.4633445363196621,0.5366554636803379,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chamomile/chamomile_6.csv#256:384,testing/chamomile/chamomile_6.csv,herbs,herbs,abstain_unknown,0.40303582790889714,0.5060071136818056,0.40303582790889714,0.5969641720911029,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chamomile/chamomile_6.csv#384:512,testing/chamomile/chamomile_6.csv,herbs,spices,abstain_unknown,0.34318099453192247,0.47894776046956383,0.34318099453192247,0.6568190054680776,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chervil/chervil_6.csv#0:128,testing/chervil/chervil_6.csv,spices,nuts,recognize,0.8605627187091439,0.31164349557213566,0.8605627187091439,0.13943728129085609,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chervil/chervil_6.csv#128:256,testing/chervil/chervil_6.csv,spices,nuts,recognize,0.9764506219735201,0.24623917414031177,0.9764506219735201,0.02354937802647994,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chervil/chervil_6.csv#256:384,testing/chervil/chervil_6.csv,spices,nuts,recognize,0.9754924822319687,0.30769038976616775,0.9754924822319687,0.024507517768031284,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chervil/chervil_6.csv#384:512,testing/chervil/chervil_6.csv,spices,nuts,recognize,0.9979299222789875,0.07762508040598957,0.9979299222789875,0.002070077721012531,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chestnuts/chestnuts_6.csv#0:128,testing/chestnuts/chestnuts_6.csv,nuts,nuts,abstain_unknown,0.4302312453016194,0.025191279216176782,0.4302312453016194,0.5697687546983806,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chestnuts/chestnuts_6.csv#128:256,testing/chestnuts/chestnuts_6.csv,nuts,herbs,recognize,0.6535800499072331,0.14992529704067073,0.6535800499072331,0.34641995009276694,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chestnuts/chestnuts_6.csv#256:384,testing/chestnuts/chestnuts_6.csv,nuts,herbs,recognize,0.6979513443114127,0.1598455397975896,0.6979513443114127,0.3020486556885873,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chestnuts/chestnuts_6.csv#384:512,testing/chestnuts/chestnuts_6.csv,nuts,nuts,recognize,0.7833057428504111,0.025410036649851593,0.7833057428504111,0.2166942571495889,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chives/chives_6.csv#0:128,testing/chives/chives_6.csv,herbs,nuts,recognize,0.6489168948852893,0.13684862246360122,0.6489168948852893,0.35108310511471075,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chives/chives_6.csv#128:256,testing/chives/chives_6.csv,herbs,nuts,abstain_unknown,0.43864401245090434,0.2497109364907668,0.43864401245090434,0.5613559875490957,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chives/chives_6.csv#256:384,testing/chives/chives_6.csv,herbs,nuts,recognize,0.7556114840801357,0.25293196121818695,0.7556114840801357,0.24438851591986432,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/chives/chives_6.csv#384:512,testing/chives/chives_6.csv,herbs,herbs,abstain_unknown,0.5377111017030123,0.45615315555131675,0.5377111017030123,0.4622888982969877,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cinnamon/cinnamon_6.csv#0:128,testing/cinnamon/cinnamon_6.csv,spices,spices,abstain_unknown,0.5564452720701611,0.1700692451994566,0.5564452720701611,0.44355472792983885,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cinnamon/cinnamon_6.csv#128:256,testing/cinnamon/cinnamon_6.csv,spices,herbs,recognize,0.9786723415116378,0.05915797871908774,0.9786723415116378,0.021327658488362156,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cinnamon/cinnamon_6.csv#256:384,testing/cinnamon/cinnamon_6.csv,spices,herbs,abstain_unknown,0.6166387735010536,0.3143906850329245,0.6166387735010536,0.38336122649894644,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cinnamon/cinnamon_6.csv#384:512,testing/cinnamon/cinnamon_6.csv,spices,herbs,recognize,0.8060695420872276,0.25170753782396804,0.8060695420872276,0.1939304579127724,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cloves/cloves_6.csv#0:128,testing/cloves/cloves_6.csv,spices,spices,recognize,0.8340555961370585,0.18998949282037567,0.8340555961370585,0.16594440386294151,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cloves/cloves_6.csv#128:256,testing/cloves/cloves_6.csv,spices,spices,recognize,0.9664570647564991,0.2716151001472245,0.9664570647564991,0.03354293524350094,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cloves/cloves_6.csv#256:384,testing/cloves/cloves_6.csv,spices,spices,recognize,0.8254377581776841,0.27226206787813423,0.8254377581776841,0.17456224182231594,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cloves/cloves_6.csv#384:512,testing/cloves/cloves_6.csv,spices,spices,recognize,0.8966987374633648,0.3409440355852999,0.8966987374633648,0.10330126253663519,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/coriander/coriander_6.csv#0:128,testing/coriander/coriander_6.csv,herbs,herbs,recognize,0.9408687534601137,0.19970721839397657,0.9408687534601137,0.05913124653988633,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/coriander/coriander_6.csv#128:256,testing/coriander/coriander_6.csv,herbs,herbs,recognize,0.7948162925574705,0.3821348924269195,0.7948162925574705,0.20518370744252945,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/coriander/coriander_6.csv#256:384,testing/coriander/coriander_6.csv,herbs,herbs,recognize,0.929698238530382,0.29342695635209637,0.929698238530382,0.07030176146961797,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/coriander/coriander_6.csv#384:512,testing/coriander/coriander_6.csv,herbs,herbs,recognize,0.9275557920889195,0.2646078134923169,0.9275557920889195,0.07244420791108053,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cumin/cumin_6.csv#0:128,testing/cumin/cumin_6.csv,spices,spices,recognize,0.8960490384320184,0.0009398158860860205,0.8960490384320184,0.10395096156798156,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cumin/cumin_6.csv#128:256,testing/cumin/cumin_6.csv,spices,spices,recognize,0.8422223814179439,0.07712666233850665,0.8422223814179439,0.15777761858205608,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cumin/cumin_6.csv#256:384,testing/cumin/cumin_6.csv,spices,spices,recognize,0.9738643149275215,0.14610848210163832,0.9738643149275215,0.026135685072478543,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/cumin/cumin_6.csv#384:512,testing/cumin/cumin_6.csv,spices,spices,recognize,0.9425869448546251,0.17621952818466177,0.9425869448546251,0.05741305514537487,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/dill/dill_6.csv#0:128,testing/dill/dill_6.csv,herbs,herbs,recognize,0.9636772916040228,0.03195202428516614,0.9636772916040228,0.03632270839597718,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/dill/dill_6.csv#128:256,testing/dill/dill_6.csv,herbs,herbs,recognize,0.9983642871698746,0.07944999798930706,0.9983642871698746,0.0016357128301254242,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/dill/dill_6.csv#256:384,testing/dill/dill_6.csv,herbs,herbs,recognize,0.9991065301968408,0.06920173286919996,0.9991065301968408,0.0008934698031591859,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/dill/dill_6.csv#384:512,testing/dill/dill_6.csv,herbs,herbs,recognize,0.9922244318884778,0.06065227290695604,0.9922244318884778,0.007775568111522246,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/garlic/garlic_6.csv#0:128,testing/garlic/garlic_6.csv,herbs,nuts,abstain_unknown,0.6122047717370542,0.11901600397324588,0.6122047717370542,0.38779522826294577,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/garlic/garlic_6.csv#128:256,testing/garlic/garlic_6.csv,herbs,herbs,recognize,0.8958237315536239,0.33301454048642454,0.8958237315536239,0.10417626844637606,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/garlic/garlic_6.csv#256:384,testing/garlic/garlic_6.csv,herbs,herbs,recognize,0.9086154078609002,0.4133841613247422,0.9086154078609002,0.09138459213909977,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/garlic/garlic_6.csv#384:512,testing/garlic/garlic_6.csv,herbs,herbs,recognize,0.9443910571383632,0.44950552405786004,0.9443910571383632,0.055608942861636756,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/ginger/ginger_6.csv#0:128,testing/ginger/ginger_6.csv,spices,spices,recognize,0.930076217617702,0.2646659721678678,0.930076217617702,0.06992378238229802,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/ginger/ginger_6.csv#128:256,testing/ginger/ginger_6.csv,spices,spices,abstain_unknown,0.5151202181979286,0.31443456166747025,0.5151202181979286,0.48487978180207136,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/ginger/ginger_6.csv#256:384,testing/ginger/ginger_6.csv,spices,spices,recognize,0.7064153824447125,0.39084522758785933,0.7064153824447125,0.29358461755528753,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/ginger/ginger_6.csv#384:512,testing/ginger/ginger_6.csv,spices,spices,recognize,0.7715794310107024,0.3584403391330486,0.7715794310107024,0.22842056898929763,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/hazelnut/hazelnut_6.csv#0:128,testing/hazelnut/hazelnut_6.csv,nuts,nuts,recognize,0.9436965172944483,0.5651267135589094,0.9436965172944483,0.056303482705551744,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/hazelnut/hazelnut_6.csv#128:256,testing/hazelnut/hazelnut_6.csv,nuts,nuts,recognize,0.8421479234324071,0.6298755578082086,0.8421479234324071,0.15785207656759292,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/hazelnut/hazelnut_6.csv#256:384,testing/hazelnut/hazelnut_6.csv,nuts,nuts,recognize,0.9114698983067878,0.5716839228570236,0.9114698983067878,0.08853010169321218,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/hazelnut/hazelnut_6.csv#384:512,testing/hazelnut/hazelnut_6.csv,nuts,nuts,recognize,0.8776337966381345,0.5575498226816316,0.8776337966381345,0.12236620336186554,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mint/mint_6.csv#0:128,testing/mint/mint_6.csv,herbs,nuts,recognize,0.9646472880336565,0.09067047863497217,0.9646472880336565,0.035352711966343486,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mint/mint_6.csv#128:256,testing/mint/mint_6.csv,herbs,herbs,abstain_unknown,0.4613016062234926,0.139752809141212,0.4613016062234926,0.5386983937765074,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mint/mint_6.csv#256:384,testing/mint/mint_6.csv,herbs,herbs,recognize,0.7560620511919883,0.06150797306832603,0.7560620511919883,0.24393794880801167,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mint/mint_6.csv#384:512,testing/mint/mint_6.csv,herbs,herbs,abstain_unknown,0.6296839127492547,0.25821186605794083,0.6296839127492547,0.3703160872507453,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mugwort/mugwort_6.csv#0:128,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.809293637543261,0.49117009530205297,0.809293637543261,0.190706362456739,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mugwort/mugwort_6.csv#128:256,testing/mugwort/mugwort_6.csv,herbs,herbs,abstain_unknown,0.5253889153483489,0.41729263522616017,0.5253889153483489,0.47461108465165114,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mugwort/mugwort_6.csv#256:384,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.8915310009021105,0.4833759502777733,0.8915310009021105,0.10846899909788954,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mugwort/mugwort_6.csv#384:512,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.902954536521553,0.5270794700150315,0.902954536521553,0.097045463478447,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mustard/mustard_6.csv#0:128,testing/mustard/mustard_6.csv,spices,nuts,recognize,0.8207618982888772,0.4566528347383272,0.8207618982888772,0.17923810171112275,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mustard/mustard_6.csv#128:256,testing/mustard/mustard_6.csv,spices,herbs,abstain_unknown,0.5036054358717946,0.4869088633759491,0.5036054358717946,0.4963945641282054,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mustard/mustard_6.csv#256:384,testing/mustard/mustard_6.csv,spices,nuts,abstain_unknown,0.5663585840128689,0.6208358332036631,0.5663585840128689,0.43364141598713113,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/mustard/mustard_6.csv#384:512,testing/mustard/mustard_6.csv,spices,herbs,abstain_unknown,0.4576309850261414,0.5584433380069872,0.4576309850261414,0.5423690149738586,False,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/nutmeg/nutmeg_6.csv#0:128,testing/nutmeg/nutmeg_6.csv,spices,spices,recognize,0.9999955499437929,0.013410721913571042,0.9999955499437929,4.450056207083719e-06,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
testing/nutmeg/nutmeg_6.csv#128:256,testing/nutmeg/nutmeg_6.csv,spices,spices,recognize,0.9999997755373451,0.05363925231412585,0.9999997755373451,2.2446265490749795e-07,True,False,outer-5-vegetables,confidence_threshold,vegetables,False
